movieId,movie_title,predict_rating
165933,The Ivory Game (2016),3.7222222222222223
73868,Garbage Warrior (2007),3.7222222222222223
168792,The Great Gilly Hopkins (2016),3.7222222222222223
25789,Shanghai Express (1932),3.7222222222222223
90206,"Living Desert, The (1953)",3.7222222222222223
4708,Marat/Sade (1966),3.7222222222222223
141970,Pokémon the Movie: Diancie and the Cocoon of Destruction (2014),3.7222222222222223
143898,Saint Young Men (2013),3.7222222222222223
6840,"Hospital, The (1971)",3.7222222222222223
46409,Without Love (1945),3.7222222222222223
158844,Louis Theroux: Transgender Kids (2015),3.7222222222222223
135717,Dancing Arabs (2014),3.7222222222222223
73822,Meantime (1984),3.7222222222222223
60743,Mr. Untouchable (2007),3.7222222222222223
89846,Bobby Fischer Against the World (2011),3.7222222222222223
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)",3.7222222222222223
71938,"Round-Up, The (Szegénylegények) (1966)",3.7222222222222223
103057,Still Mine (2012),3.7222222222222223
32866,Love Me or Leave Me (1955),3.7222222222222223
123935,St. Giuseppe Moscati: Doctor to the Poor (2007),3.7222222222222223
102086,Living on One Dollar (2013),3.7222222222222223
26368,"Marquise of O, The (Marquise von O..., Die) (1976)",3.7222222222222223
150774,The Correspondence (2016),3.7222222222222223
1907,Mulan (1998),3.721510265950117
103659,Justice League: The Flashpoint Paradox (2013),3.7214532871972317
5893,"Last Seduction, The (1994)",3.7214285714285715
56885,"Great Debaters, The (2007)",3.7214285714285715
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",3.7211538461538463
52967,Away from Her (2006),3.72106824925816
50912,"Paris, I Love You (Paris, je t'aime) (2006)",3.720991561181435
26914,Trinity and Beyond (1995),3.7209302325581395
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),3.720907538424006
2708,"Autumn Tale, An (Conte d'automne) (1998)",3.720708446866485
69136,Don (1978),3.7205882352941178
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),3.7202380952380953
2946,Help! (1965),3.7202380952380953
156369,Zero Days (2016),3.720149253731343
158972,Toni Erdmann (2016),3.7200956937799043
69448,Promise Me This (Zavet) (2007),3.72
110387,"Unknown Known, The (2013)",3.72
95218,First Position (2011),3.72
69992,Ten Inch Hero (2007),3.72
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",3.7199074074074074
3328,Ghost Dog: The Way of the Samurai (1999),3.719896973599485
71838,Law Abiding Citizen (2009),3.7193211488250655
44653,Money (L'argent) (1983),3.719298245614035
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),3.719178082191781
4996,Little Otik (Otesánek) (2000),3.7191358024691357
8970,Finding Neverland (2004),3.7190603514132925
41527,Paradise Now (2005),3.718978102189781
27005,"Interview, The (1998)",3.718978102189781
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),3.718978102189781
41285,Match Point (2005),3.718811556139199
167870,The White Helmets (2016),3.71875
93782,Paan Singh Tomar (2010),3.71875
71189,"Million, Le (Million, The) (1931)",3.71875
82322,"Father of My Children, The (Le père de mes enfants) (2009)",3.71875
47538,Crime Busters (1977),3.71875
106762,Trigun: Badlands Rumble (2010),3.71875
48389,Iraq for Sale: The War Profiteers (2006),3.71875
71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",3.71875
147750,Rams (2015),3.71875
148280,Truman (2015),3.71875
1500,Grosse Pointe Blank (1997),3.71819587628866
3303,Black Tar Heroin: The Dark End of the Street (2000),3.7181818181818183
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",3.718045112781955
81788,"Next Three Days, The (2010)",3.71797520661157
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),3.717948717948718
7077,Way Down East (1920),3.717948717948718
56370,"Goodbye Bafana (Color of Freedom, The) (2007)",3.717948717948718
7058,Life with Father (1947),3.7177914110429446
110586,Calvary (2014),3.717741935483871
83827,Marwencol (2010),3.717741935483871
2231,Rounders (1998),3.717701863354037
91902,Elena (2011),3.7176470588235295
44582,City on Fire (Lung fu fong wan) (1987),3.717391304347826
113066,Food (Jídlo) (1993),3.717391304347826
103549,"What's in a Name (Prénom, Le) (2012)",3.717391304347826
5158,Cross Creek (1983),3.717391304347826
8675,"Enemy Below, The (1957)",3.717391304347826
25856,Wuthering Heights (1939),3.717171717171717
26599,"Law of Desire (Ley del deseo, La) (1987)",3.7170542635658914
25911,"Woman in the Window, The (1944)",3.7169811320754715
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",3.7169811320754715
1873,"Misérables, Les (1998)",3.7169525731584256
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),3.7169373549883993
1678,"Joy Luck Club, The (1993)",3.7169179229480735
6448,"Flight of the Phoenix, The (1965)",3.716624685138539
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",3.716494845360825
movieId,movie_title,predict_rating
79091,Despicable Me (2010),3.7164650184113626
52784,Sharkwater (2006),3.7162162162162162
140769,Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),3.7162162162162162
97921,Silver Linings Playbook (2012),3.7162010125632854
6301,Straw Dogs (1971),3.716025641025641
59418,"American Crime, An (2007)",3.7159763313609466
127042,Fantomas Unleashed (Fantômas se déchaîne) (1965),3.715909090909091
72035,Dimensions of Dialogue (Moznosti dialogu) (1982),3.715909090909091
31770,Night and the City (1950),3.715909090909091
178827,Paddington 2 (2017),3.7157534246575343
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",3.7157534246575343
52528,Tristana (1970),3.7155172413793105
3317,Wonder Boys (2000),3.7154761904761906
474,In the Line of Fire (1993),3.7154571545715456
90474,Polisse (2011),3.7153846153846155
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),3.7153284671532845
25937,Easter Parade (1948),3.7152777777777777
168248,John Wick: Chapter Two (2017),3.715081405312768
3406,Captain Horatio Hornblower R.N. (1951),3.7150735294117645
57274,[REC] (2007),3.7149653979238755
1947,West Side Story (1961),3.7147629134756395
7254,The Butterfly Effect (2004),3.7146741918932786
2312,Children of a Lesser God (1986),3.714573732718894
146301,Apenas o Fim (2008),3.7142857142857144
61451,"Seventh Cross, The (1944)",3.7142857142857144
164041,The Piano Tuner (2011),3.7142857142857144
33292,"Human Comedy, The (1943)",3.7142857142857144
87327,Camp de Thiaroye (1989),3.7142857142857144
164971,Two Lottery Tickets (2016),3.7142857142857144
77774,Big River Man (2009),3.7142857142857144
43710,Madame Curie (1943),3.7142857142857144
121699,Katt Williams: Priceless: Afterlife (2014),3.7142857142857144
26818,"Legend II, The (Fong Sai Yuk juk jaap) (1993)",3.7142857142857144
170641,Spring on Zarechnaya Street (1956),3.7142857142857144
79920,Blue Skies (1946),3.7142857142857144
121227,Supermensch: The Legend of Shep Gordon (2013),3.7142857142857144
167248,Kedi (2016),3.7142857142857144
84469,"Devil's Playground, The (1976)",3.7142857142857144
119305,The Nutcracker Prince (1990),3.7142857142857144
78268,Tales from the Golden Age (Amintiri din epoca de aur) (2009),3.7142857142857144
158603,The Professional (2003),3.7142857142857144
161157,Friday (Pyatnitsa) (2016),3.7142857142857144
25831,These Three (1936),3.7142857142857144
155890,Grand Central (2013),3.7142857142857144
179293,November (2017),3.7142857142857144
134549,Piazza Fontana: The Italian Conspiracy (2012),3.7142857142857144
177725,Redoubtable (2017),3.7142857142857144
110769,Bullet Ballet (1998),3.7142857142857144
132624,The Hacker Wars (2014),3.7142857142857144
147426,İtirazım Var (2014),3.7142857142857144
88276,Dry Summer (Susuz yaz) (Reflections) (1964),3.7142857142857144
133217,B/W (2015),3.7142857142857144
112083,"Case Against 8, The (2014)",3.7142857142857144
100287,Head Games (2012),3.7142857142857144
93641,Wreckers (2011),3.7142857142857144
70537,Moliere (1978),3.7142857142857144
140958,Next Goal Wins (2014),3.7142857142857144
160984,The Son of Joseph (2016),3.7142857142857144
74588,Caged (1950),3.7142857142857144
165545,Sennentuntschi (2010),3.7142857142857144
82678,"Breach, The (Rupture, La) (1970)",3.7142857142857144
145180,Flowers and Trees (1932),3.7142857142857144
125998,Halloween is Grinch Night (1977),3.7142857142857144
133767,Andaz Apna Apna (1994),3.7142857142857144
183529,Bad Day for the Cut (2017),3.7142857142857144
47484,G Men (1935),3.7142857142857144
165421,The Red Pill (2016),3.7142857142857144
82261,Breaking the Maya Code (2008),3.7142857142857144
116018,Chasing Madoff (2010),3.7142857142857144
7172,Distant (Uzak) (2002),3.7142857142857144
166498,Ritual in Transfigured Time (1946),3.7142857142857144
127879,Adjust Your Tracking (2013),3.7142857142857144
57972,Deep Water (2006),3.7142857142857144
162606,The Accountant (2016),3.7141057934508814
44788,This Film Is Not Yet Rated (2006),3.7140864714086472
68194,"Damned United, The (2009)",3.7140762463343107
2204,Saboteur (1942),3.713903743315508
4484,Camille Claudel (1988),3.713855421686747
4754,"Wicker Man, The (1973)",3.713815789473684
1484,"Daytrippers, The (1996)",3.713740458015267
38538,Speak (2004),3.713636363636364
6770,My Life Without Me (2003),3.7135922330097086
36517,"Constant Gardener, The (2005)",3.7135732098325613
8533,"Notebook, The (2004)",3.7135376999238385
65135,Blackadder's Christmas Carol (1988),3.7135036496350367
5238,Return of the Secaucus 7 (1980),3.7133333333333334
42191,Luxo Jr. (1986),3.7132867132867133
94469,Red Dog (2011),3.713235294117647
7802,"Warriors, The (1979)",3.713182286302781
26400,Gates of Heaven (1978),3.7131147540983607
88837,"Trotsky, The (2009)",3.712962962962963
1179,"Grifters, The (1990)",3.71288056206089
60161,Futurama: The Beast with a Billion Backs (2008),3.7128342245989305
5669,Bowling for Columbine (2002),3.7128309572301426
55276,Michael Clayton (2007),3.7128115264797508
82848,One Week (1920),3.7127659574468086
96667,Ai Weiwei: Never Sorry (2012),3.7127659574468086
8573,Reconstruction (2003),3.712686567164179
1408,"Last of the Mohicans, The (1992)",3.7126021556318842
68269,"Young Victoria, The (2009)",3.712555066079295
98961,Zero Dark Thirty (2012),3.7125237191650853
131050,Stargate SG-1 Children of the Gods - Final Cut (2009),3.7123893805309733
84240,Even the Rain (También la lluvia) (2010),3.712328767123288
135143,Fantastic Beasts and Where to Find Them (2016),3.7123152709359606
1298,Pink Floyd: The Wall (1982),3.71231399611818
1940,Gentleman's Agreement (1947),3.7122844827586206
4105,"Evil Dead, The (1981)",3.712176165803109
147282,What Men Still Talk About (2011),3.712121212121212
139861,Ghost in the Shell Arise - Border 3: Ghost Tears (2014),3.712121212121212
4223,Enemy at the Gates (2001),3.7115678613895025
5722,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",3.7115384615384617
40337,Holy Guests (Ha-Ushpizin) (2004),3.7115384615384617
141251,Demetri Martin: Live (At The Time) (2015),3.7115384615384617
7025,"Midnight Clear, A (1992)",3.7111553784860556
7980,"Bridge Too Far, A (1977)",3.7111528822055138
86578,"Names of Love, The (Le nom des gens) (2010)",3.7111111111111112
140106,Our Little Sister (2015),3.7111111111111112
114,Margaret's Museum (1995),3.711038961038961
2075,Mephisto (1981),3.710810810810811
1845,Zero Effect (1998),3.710796915167095
142969,Virgin Mountain (2015),3.710526315789474
64338,Gypsy (1993),3.710526315789474
33245,Earth (Zemlya) (1930),3.710526315789474
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.710526315789474
175693,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),3.710526315789474
83082,Mao's Last Dancer (2009),3.710526315789474
107559,Am Ende eiens viel zu kurzen Tages (Death of a superhero) (2011),3.710526315789474
31528,Beau Geste (1939),3.710526315789474
39869,Manderlay (2005),3.7104430379746836
97938,Life of Pi (2012),3.710075026795284
1215,Army of Darkness (1993),3.710035005834306
2493,"Harmonists, The (1997)",3.7097701149425286
8804,"Story of Women (Affaire de femmes, Une) (1988)",3.7096774193548385
5190,Inside Moves (1980),3.7096774193548385
57854,The Count of Monte Cristo (1934),3.7096774193548385
110501,The Raid 2: Berandal (2014),3.709621993127148
127114,The End of the Tour (2015),3.7095238095238097
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),3.7094017094017095
108514,Yeh Jawaani Hai Deewani (2013),3.7093023255813953
60684,Watchmen (2009),3.7091199333703497
62331,Dead Leaves (2004),3.708955223880597
3658,Quatermass and the Pit (1967),3.7088122605363987
45506,Twelve and Holding (2005),3.708791208791209
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),3.70873786407767
101498,In the House (2012),3.7086614173228347
87234,Submarine (2010),3.708604954367666
52199,Damnation (Karhozat) (1987),3.7083333333333335
52666,Benny's Video (1992),3.7083333333333335
90876,"Dark House, The (Dom zly) (2009)",3.7083333333333335
81673,"Small Town, The (a.k.a. The Town) (Kasaba) (1997)",3.7083333333333335
185987,The Rider (2018),3.7083333333333335
170611,The Old Man and the Sea (1999),3.7083333333333335
5986,Fat City (1972),3.7083333333333335
51486,Romanzo Criminale (2005),3.7083333333333335
66618,"World Without Thieves, A (Tian xia wu zei) (2004)",3.7083333333333335
92222,Broken Trail (2006),3.7083333333333335
97024,Rust and Bone (De rouille et d'os) (2012),3.7083333333333335
47894,"Wind That Shakes the Barley, The (2006)",3.7083333333333335
123589,The Major (2013),3.7083333333333335
78757,"Deal, The (2003)",3.7083333333333335
62956,Futurama: Bender's Game (2008),3.708092485549133
1464,Lost Highway (1997),3.7080548128342246
5105,Don't Look Now (1973),3.708006279434851
8589,Winter War (Talvisota) (1989),3.707880434782609
4703,Chocolat (1988),3.707874682472481
2291,Edward Scissorhands (1990),3.7077489150261025
5367,My Beautiful Laundrette (1985),3.7077087794432546
7223,D.O.A. (1950),3.7076612903225805
34811,Pusher II: With Blood on My Hands (2004),3.707547169811321
26947,Pusher (1996),3.707509881422925
7815,True Stories (1986),3.707482993197279
6963,Devil's Playground (2002),3.7074074074074073
3951,Two Family House (2000),3.7074074074074073
53956,Death at a Funeral (2007),3.7073378839590445
2398,Miracle on 34th Street (1947),3.7073277115440537
176523,Goodbye Christopher Robin (2017),3.707317073170732
66279,Husbands (1970),3.707317073170732
6978,Slacker (1991),3.707289293849658
866,Bound (1996),3.7067659990229602
93422,Starbuck (2011),3.7066666666666666
5292,Slap Shot (1977),3.7062168309325245
26393,Sorcerer (1977),3.706140350877193
60336,Bad Blood (Mauvais sang) (1986),3.7058823529411766
173735,The Farthest (2017),3.7058823529411766
87040,"Housemaid, The (Hanyo) (1960)",3.7058823529411766
90237,Examined Life (2008),3.7058823529411766
83359,"Play House, The (1921)",3.7058823529411766
31524,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",3.7058823529411766
103661,United (2011),3.7058823529411766
4720,"Others, The (2001)",3.7057908590571906
101415,"First Time, The (2012)",3.705769230769231
1859,Taste of Cherry (Ta'm e guilass) (1997),3.7055555555555557
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),3.7055555555555557
118880,"Girl Walks Home Alone at Night, A (2014)",3.7052401746724892
8618,Johnny Guitar (1954),3.7051282051282053
32493,End of the Century: The Story of the Ramones (2003),3.7051282051282053
1913,Picnic at Hanging Rock (1975),3.705073086844368
6031,Imitation of Life (1959),3.704761904761905
46803,Young Mr. Lincoln (1939),3.704761904761905
33358,Off the Map (2003),3.7045454545454546
94661,Rocket Singh: Salesman of the Year (2009),3.7045454545454546
44655,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc) (1962)",3.7045454545454546
6408,Animals are Beautiful People (1974),3.7045454545454546
107910,I Know That Voice (2013),3.7045454545454546
77800,Four Lions (2010),3.7045454545454546
86096,"Arbor, The (2010)",3.7045454545454546
1641,"Full Monty, The (1997)",3.7044557247602934
1171,Bob Roberts (1992),3.7043583535108957
112006,Tangled Ever After (2012),3.704238921001927
174727,Good Time (2017),3.704225352112676
123288,Taken (2002),3.704081632653061
60487,"It's the Great Pumpkin, Charlie Brown (1966)",3.703866432337434
5007,Topkapi (1964),3.7037037037037037
68472,Cherry Blossoms (Kirschblüten - Hanami) (2008),3.7037037037037037
26502,"Christmas Carol, A (1984)",3.7037037037037037
60384,Z Channel: A Magnificent Obsession (2004),3.7037037037037037
32562,Harvie Krumpet (2003),3.7037037037037037
72011,Up in the Air (2009),3.7036181678214013
7082,That Touch of Mink (1962),3.7036082474226806
5038,"Flight of Dragons, The (1982)",3.703448275862069
6953,21 Grams (2003),3.703395399780942
26083,"Loneliness of the Long Distance Runner, The (1962)",3.7033898305084745
7078,Jezebel (1938),3.703333333333333
6986,Ben-Hur: A Tale of the Christ (1925),3.7032854209445585
4776,Training Day (2001),3.7032497149372863
159717,The Fundamentals of Caring (2016),3.703225806451613
8131,Pursuit of Happiness (2001),3.7032193158953723
173197,The Square (2017),3.7032085561497325
170959,Maudie (2017),3.703125
66544,Nuremberg (2000),3.703125
135442,The Skeleton Dance (1929),3.703125
106766,Inside Llewyn Davis (2013),3.7029058116232463
55280,Lars and the Real Girl (2007),3.702634245187437
96911,"Royal Affair, A (Kongelig affære, En) (2012)",3.7023809523809526
65660,"Secret of the Grain, The (La graine et le mulet) (2007)",3.7023809523809526
4119,Housekeeping (1987),3.7023809523809526
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.7023121387283235
168806,The Other Side Of Hope (2017),3.702127659574468
165639,While You Were Fighting: A Thor Mockumentary (2016),3.702127659574468
6649,Tunes of Glory (1960),3.702127659574468
71466,City Island (2009),3.702020202020202
2948,From Russia with Love (1963),3.701895462377944
6983,Jane Eyre (1944),3.701863354037267
movieId,movie_title,predict_rating
60674,Stargate: Continuum (2008),3.7016348773841963
140110,The Intern (2015),3.7013723150357993
110102,Captain America: The Winter Soldier (2014),3.7013327948303716
7158,House of Sand and Fog (2003),3.7012711864406778
73392,Collapse (2009),3.701219512195122
4956,"Stunt Man, The (1980)",3.7009132420091326
157122,The Man Who Knew Infinity (2016),3.7007874015748032
27369,Daria: Is It Fall Yet? (2000),3.7007299270072993
896,Wild Reeds (Les roseaux sauvages) (1994),3.7006472491909386
2000,Lethal Weapon (1987),3.700566097911019
37741,Capote (2005),3.7002967359050447
26242,Duel (1971),3.700132978723404
152270,The Wait (2015),3.7
103066,"Birders: The Central Park Effect (Central Park Effect, The) (2012)",3.7
80419,Seopyeonje (1993),3.7
41691,"Generation, A (Pokolenie) (1955)",3.7
185081,Annabelle's Wish (1997),3.7
173165,The Rain Children (2003),3.7
146732,Jigarthanda (2014),3.7
73872,"Living Room of the Nation, The (Kansakunnan olohuone) (2009)",3.7
135444,A.C.A.B.: All Cops Are Bastards (2012),3.7
137228,Stand Clear of the Closing Doors (2014),3.7
124991,Romance (2008),3.7
152027,The Treacherous (2015),3.7
123423,Return to Nim's Island (2013),3.7
148789,The Hunchedback Horse (1947),3.7
158807,Paths of the Soul (2015),3.7
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",3.7
8455,"Long Way Home, The (1997)",3.7
144150,Peace Officer (2015),3.7
102432,"Blueprint for Murder, A (1953)",3.7
73064,In a Year with 13 Moons (In einem Jahr mit 13 Monden) (1978),3.7
79303,Sinbad (Szindbád) (1971),3.7
126008,Signs (2008),3.7
178341,Human Flow (2017),3.7
184583,Love Per Square Foot (2018),3.7
88317,"Married Couple, A (1969)",3.7
93162,Moscow Clad in Snow (Moscou sous la neige) (1909),3.7
162868,The Emperor and the Golem (1952),3.7
158298,Pithamagan (2003),3.7
138038,The Widowmaker (2015),3.7
43351,"Temptations, The (1998)",3.7
58578,Restless Natives (1985),3.7
129337,Schtonk! (1992),3.7
149614,Worlds Apart (2015),3.7
7140,"Legend of Leigh Bowery, The (2002)",3.7
138630,In My Dreams (2014),3.7
33524,Death Takes a Holiday (1934),3.7
79003,Romance on the High Seas (1948),3.7
91880,My Best Enemy (Mi mejor enemigo) (2005),3.7
159115,Chongqing Hot Pot (2016),3.7
101197,"Inheritance, The (Karami-ai) (1964)",3.7
97168,Marley (2012),3.7
145755,The Dark Glow of the Mountain (1985),3.7
139938,Brancaleone alle crociate (1970),3.7
124853,Why Man Creates (1968),3.7
55757,Chilly Scenes of Winter (Head Over Heels) (1979),3.7
117525,Ain't in It for My Health: A Film About Levon Helm (2013),3.7
133778,The Farewell Party (2014),3.7
166042,Riley's First Date? (2015),3.7
91509,Fire of Conscience (For lung) (2010),3.7
139092,"Run, Ricky Run (2010)",3.7
116159,Level Five (1997),3.7
26498,Boy Meets Girl (1984),3.7
80014,Ole dole doff (1968),3.7
165003,Chicken People (2016),3.7
62761,Taifu Club (Taifû kurabu) (1985),3.7
5698,Times Square (1980),3.7
180129,Heidi (2015),3.7
34214,"Generale Della Rovere, Il (1959)",3.7
118764,The Improv: 50 Years Behind the Brick Wall (2013),3.7
89349,"Misérables, Les (1934)",3.7
170599,Closed Spaces (2008),3.7
27322,Paragraph 175 (2000),3.7
127445,Saturday Night (2010),3.7
70789,"Susana (Devil and the Flesh, The) (1951)",3.7
140351,Richard Jeni: A Big Steaming Pile of Me (2005),3.7
79473,"Olivier, Olivier (1992)",3.7
93535,Treed Murray (2001),3.7
179453,Saturday Night Live: The Best of Will Ferrell - Volume 2 (2004),3.7
32203,Brian's Song (1971),3.7
152242,From Afar (2015),3.7
168798,Hope (2013),3.7
142272,"Beaumarchais, l'insolent (1996)",3.7
153694,Voyage in Time (1983),3.7
61967,"Autumn Afternoon, An (Sanma no aji) (1962)",3.7
99675,Eat Sleep Die (Äta sova dö) (2012),3.7
152571,Goltzius and the Pelican Company (2012),3.7
177881,Louis Theroux: Louis and the Brothel (2003),3.7
96179,Amish Grace (2010),3.7
115994,The great match (2007),3.7
81000,To the Limit (Am Limit) (2007),3.7
107067,Pianomania (2009),3.7
161676,Misunderstood (2014),3.7
157186,Veloce come il vento (2016),3.7
155898,Giovanni's Island (2014),3.7
173599,Door on the Left as You Leave the Elevator (1988),3.7
90609,Camouflage (Barwy ochronne) (1977),3.7
169426,Indivisible (2016),3.7
56995,Nanking (2007),3.7
77156,Affinity (2008),3.7
107636,Springsteen & I (2013),3.7
169264,Jen Kirkman: Just Keep Livin’? (2017),3.7
92176,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",3.7
73401,"Yacoubian Building, The (Omaret yakobean) (2006)",3.7
158354,NANA 2 (2006),3.7
46901,"Purple Plain, The (1954)",3.7
129943,Asthma (2014),3.7
46925,Two for the Seesaw (1962),3.7
158266,The Battle of Chile - Part 3 (1979),3.7
71936,There's Always Tomorrow (1956),3.7
85883,"Jericho Mile, The (1979)",3.7
120462,The Invisible Boy (2014),3.7
32419,"Music of Chance, The (1993)",3.7
110324,"Missing Picture, The (L'image manquante) (2013)",3.7
183073,Mountain (2017),3.7
41518,Beyond the Gates of Splendor (2002),3.7
104599,"World According to Dick Cheney, The (2013)",3.7
169476,Departure (2016),3.7
175797,The Astronomer's Dream (1898),3.7
108510,Of Snails and Men (Despre oameni si melci) (2012),3.7
181755,Troops (1997),3.7
93752,Saving Face (2012),3.7
62662,Tokyo-Ga (1985),3.7
114214,Mishen (Target) (2011),3.7
36373,Comrades: Almost a Love Story (Tian mi mi) (1996),3.7
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",3.7
100562,"Goddess of 1967, The (2000)",3.7
176337,Some Freaks (2016),3.7
73256,Heart of Midnight (1988),3.7
96985,"Report on the Party and the Guests, A (O slavnosti a hostech) (1966)",3.7
101887,Bernice Bobs Her Hair (1976),3.7
157222,A Boyfriend for My Wife (2008),3.7
1073,Willy Wonka & the Chocolate Factory (1971),3.6999003487792725
3271,Of Mice and Men (1992),3.699793388429752
4537,Running on Empty (1988),3.699421965317919
4795,Father Goose (1964),3.699238578680203
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",3.698717948717949
131168,Phoenix (2014),3.6986301369863015
760,Stalingrad (1993),3.6985981308411215
68536,Stanley Kubrick: A Life in Pictures (2001),3.698581560283688
6721,Once Upon a Time in China (Wong Fei Hung) (1991),3.698529411764706
94939,Sound of Noise (2010),3.698529411764706
4529,Bagdad Cafe (Out of Rosenheim) (1987),3.6981981981981984
85881,Win Win (2011),3.6981818181818182
538,Six Degrees of Separation (1993),3.698151001540832
2943,Indochine (1992),3.6977272727272728
98017,"Late Quartet, A (2012)",3.697674418604651
61037,Silent Light (Stellet licht) (2007),3.697674418604651
68690,Love Songs (Les chansons d'amour) (2007),3.697674418604651
152173,Michael Jackson's Thriller (1983),3.697674418604651
7940,The Magician (1958),3.6975806451612905
85394,Cave of Forgotten Dreams (2010),3.697530864197531
129362,Merchants of Doubt (2014),3.6973684210526314
38886,"Squid and the Whale, The (2005)",3.697099538562953
30810,"Life Aquatic with Steve Zissou, The (2004)",3.6970282922857725
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),3.696969696969697
6477,"Song of Bernadette, The (1943)",3.696969696969697
98809,"Hobbit: An Unexpected Journey, The (2012)",3.6969626530295985
78574,Winter's Bone (2010),3.6969140337986772
55156,"Unreasonable Man, An (2006)",3.69672131147541
91290,Sarah's Key (Elle s'appelait Sarah) (2010),3.69672131147541
3559,Limelight (1952),3.69672131147541
6339,"Man on the Train (Homme du train, L') (2002)",3.696629213483146
1957,Chariots of Fire (1981),3.6965625
49312,Snow Cake (2006),3.6964285714285716
47670,"Syrian Bride, The (2004)",3.6964285714285716
134230,Wake Up Sid (2009),3.6964285714285716
80185,GasLand (2010),3.6963470319634704
4903,In the Bedroom (2001),3.696296296296296
1929,Grand Hotel (1932),3.6962025316455698
114342,Force Majeure (Turist) (2014),3.6961722488038276
26360,"Small Change (Argent de poche, L') (1976)",3.696078431372549
160848,The Red Turtle (2016),3.696
81456,Heartbeats (Les amours imaginaires) (2010),3.695945945945946
180985,The Greatest Showman (2017),3.6958456973293767
5812,Far from Heaven (2002),3.6957142857142857
79832,Easy Living (1937),3.6956521739130435
138416,I Can Quit Whenever I Want (2014),3.6956521739130435
94126,Bullhead (Rundskop) (2011),3.6956521739130435
48501,G.O.R.A. (2004),3.6956521739130435
52495,Straight Time (1978),3.6956521739130435
5992,"Hours, The (2002)",3.695398466155385
66317,Comet in Moominland (1992),3.6953125
53769,In Search of a Midnight Kiss (2007),3.6952380952380954
2391,"Simple Plan, A (1998)",3.6950136612021858
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),3.694915254237288
7826,"Secret Life of Walter Mitty, The (1947)",3.6947115384615383
1925,Wings (1927),3.6947115384615383
131796,Woman in Gold (2015),3.694560669456067
121241,Sweeney Todd: The Demon Barber of Fleet Street (1982),3.6944444444444446
97868,"Other Dream Team, The (2012)",3.6944444444444446
8511,"Immigrant, The (1917)",3.6944444444444446
128854,Chris Rock: Bring the Pain (1996),3.6944444444444446
175643,Zygote (2017),3.6944444444444446
133185,The Bélier Family (2014),3.6944444444444446
91302,"Tree, The (2010)",3.6944444444444446
110330,Me and you (io e te) (2012),3.6944444444444446
30723,Vincent & Theo (1990),3.6944444444444446
77208,Skin (2008),3.6944444444444446
49050,All the Invisible Children (2005),3.6944444444444446
179275,Happy End (2017),3.6944444444444446
175431,Bobik Visiting Barbos (1977),3.6944444444444446
2115,Indiana Jones and the Temple of Doom (1984),3.6940762864787504
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",3.6939546599496222
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",3.693877551020408
431,Carlito's Way (1993),3.6938728144824386
99305,Kumaré (2011),3.69375
2967,"Bad Seed, The (1956)",3.693548387096774
90071,"Music Never Stopped, The (2011)",3.693548387096774
1123,"Perfect Candidate, A (1996)",3.6934306569343067
8183,Educating Rita (1983),3.6933638443935926
49412,It's A Wonderful World (1939),3.6933333333333334
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",3.6933333333333334
