movieId,movie_title,predict_rating
2010,Metropolis (1927),3.923076923076923
79132,Inception (2010),3.9216867469879517
8874,Shaun of the Dead (2004),3.9215686274509802
3949,Requiem for a Dream (2000),3.919642857142857
3062,"Longest Day, The (1962)",3.9166666666666665
48082,"Science of Sleep, The (La science des rêves) (2006)",3.9166666666666665
164179,Arrival (2016),3.9166666666666665
3925,Stranger Than Paradise (1984),3.9166666666666665
7034,Show Me Love (Fucking Åmål) (1998),3.9166666666666665
97921,Silver Linings Playbook (2012),3.9166666666666665
104879,Prisoners (2013),3.9166666666666665
900,"American in Paris, An (1951)",3.9166666666666665
6214,Irreversible (Irréversible) (2002),3.9166666666666665
6187,"Life of David Gale, The (2003)",3.9166666666666665
249,Immortal Beloved (1994),3.9166666666666665
7569,You Only Live Twice (1967),3.9166666666666665
2325,Orgazmo (1997),3.9166666666666665
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.9158878504672896
2762,"Sixth Sense, The (1999)",3.9158415841584158
2580,Go (1999),3.9130434782608696
6807,Monty Python's The Meaning of Life (1983),3.9130434782608696
1,Toy Story (1995),3.91044776119403
1200,Aliens (1986),3.9096385542168677
1344,Cape Fear (1962),3.909090909090909
308,Three Colors: White (Trzy kolory: Bialy) (1994),3.909090909090909
247,Heavenly Creatures (1994),3.909090909090909
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",3.909090909090909
1449,Waiting for Guffman (1996),3.909090909090909
movieId,movie_title,predict_rating
2700,"South Park: Bigger, Longer and Uncut (1999)",3.9081632653061225
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),3.9074074074074074
56367,Juno (2007),3.9069767441860463
2871,Deliverance (1972),3.9047619047619047
1269,Arsenic and Old Lace (1944),3.9047619047619047
745,Wallace & Gromit: A Close Shave (1995),3.9038461538461537
71535,Zombieland (2009),3.903225806451613
589,Terminator 2: Judgment Day (1991),3.903225806451613
6620,American Splendor (2003),3.9
54190,Across the Universe (2007),3.9
1875,Clockwatchers (1997),3.9
3328,Ghost Dog: The Way of the Samurai (1999),3.9
80693,It's Kind of a Funny Story (2010),3.9
280,Murder in the First (1995),3.9
5992,"Hours, The (2002)",3.9
94,Beautiful Girls (1996),3.9
62849,RocknRolla (2008),3.9
8340,Escape from Alcatraz (1979),3.9
70599,"Time Traveler's Wife, The (2009)",3.9
26133,"Charlie Brown Christmas, A (1965)",3.9
140174,Room (2015),3.9
3018,Re-Animator (1985),3.9
88129,Drive (2011),3.9
1914,Smoke Signals (1998),3.9
7076,Bullitt (1968),3.9
6331,Spellbound (2002),3.9
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.9
6669,Ikiru (1952),3.9
2114,"Outsiders, The (1983)",3.9
678,Some Folks Call It a Sling Blade (1993),3.9
64620,Frost/Nixon (2008),3.9
1408,"Last of the Mohicans, The (1992)",3.9
4378,Sexy Beast (2000),3.9
116,Anne Frank Remembered (1995),3.9
902,Breakfast at Tiffany's (1961),3.9
2208,"Lady Vanishes, The (1938)",3.9
69844,Harry Potter and the Half-Blood Prince (2009),3.8974358974358974
70286,District 9 (2009),3.8947368421052633
44191,V for Vendetta (2006),3.8947368421052633
movieId,movie_title,predict_rating
3114,Toy Story 2 (1999),3.894230769230769
31410,"Downfall (Untergang, Der) (2004)",3.892857142857143
4002,"Planes, Trains & Automobiles (1987)",3.892857142857143
44665,Lucky Number Slevin (2006),3.891304347826087
2947,Goldfinger (1964),3.890625
1296,"Room with a View, A (1986)",3.888888888888889
599,"Wild Bunch, The (1969)",3.888888888888889
54881,"King of Kong, The (2007)",3.888888888888889
1356,Star Trek: First Contact (1996),3.888888888888889
166528,Rogue One: A Star Wars Story (2016),3.888888888888889
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),3.888888888888889
2289,"Player, The (1992)",3.888888888888889
1307,When Harry Met Sally... (1989),3.8879310344827585
3000,Princess Mononoke (Mononoke-hime) (1997),3.8863636363636362
4262,Scarface (1983),3.883720930232558
923,Citizen Kane (1941),3.8815789473684212
915,Sabrina (1954),3.880952380952381
265,Like Water for Chocolate (Como agua para chocolate) (1992),3.88
87232,X-Men: First Class (2011),3.8793103448275863
7143,"Last Samurai, The (2003)",3.878787878787879
2529,Planet of the Apes (1968),3.8780487804878048
6301,Straw Dogs (1971),3.875
44193,She's the Man (2006),3.875
1260,M (1931),3.875
96728,"Master, The (2012)",3.875
223,Clerks (1994),3.875
4041,"Officer and a Gentleman, An (1982)",3.875
98243,Rise of the Guardians (2012),3.875
3030,Yojimbo (1961),3.875
78349,Exam (2009),3.875
4027,"O Brother, Where Art Thou? (2000)",3.875
4529,Bagdad Cafe (Out of Rosenheim) (1987),3.875
55118,Eastern Promises (2007),3.875
5265,Death to Smoochy (2002),3.875
2764,"Thomas Crown Affair, The (1968)",3.875
71579,"Education, An (2009)",3.875
7022,Battle Royale (Batoru rowaiaru) (2000),3.875
3163,Topsy-Turvy (1999),3.875
6385,Whale Rider (2002),3.875
728,Cold Comfort Farm (1995),3.875
4359,"Seven Year Itch, The (1955)",3.875
92259,Intouchables (2011),3.875
44761,Brick (2005),3.875
1006,"Chamber, The (1996)",3.875
1354,Breaking the Waves (1996),3.875
6001,"King of Comedy, The (1983)",3.875
1442,Prefontaine (1997),3.875
3742,Battleship Potemkin (1925),3.875
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",3.875
3307,City Lights (1931),3.875
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",3.875
1284,"Big Sleep, The (1946)",3.875
2132,Who's Afraid of Virginia Woolf? (1966),3.875
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.875
270,Love Affair (1994),3.875
5873,The Emperor's Club (2002),3.875
4029,State and Main (2000),3.875
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),3.875
42718,District 13 (Banlieue 13) (2004),3.875
2976,Bringing Out the Dead (1999),3.875
949,East of Eden (1955),3.875
2730,Barry Lyndon (1975),3.875
56339,"Orphanage, The (Orfanato, El) (2007)",3.875
2457,Running Scared (1986),3.875
movieId,movie_title,predict_rating
953,It's a Wonderful Life (1946),3.8714285714285714
8368,Harry Potter and the Prisoner of Azkaban (2004),3.8706896551724137
590,Dances with Wolves (1990),3.869565217391304
969,"African Queen, The (1951)",3.8684210526315788
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),3.8666666666666667
80549,Easy A (2010),3.8666666666666667
2020,Dangerous Liaisons (1988),3.8666666666666667
150,Apollo 13 (1995),3.865740740740741
3897,Almost Famous (2000),3.8653846153846154
89745,"Avengers, The (2012)",3.864864864864865
122904,Deadpool (2016),3.864864864864865
2396,Shakespeare in Love (1998),3.8636363636363638
106918,"Secret Life of Walter Mitty, The (2013)",3.8636363636363638
98809,"Hobbit: An Unexpected Journey, The (2012)",3.8636363636363638
5812,Far from Heaven (2002),3.8636363636363638
90866,Hugo (2011),3.8636363636363638
3360,Hoosiers (a.k.a. Best Shot) (1986),3.8636363636363638
3536,Keeping the Faith (2000),3.8636363636363638
954,Mr. Smith Goes to Washington (1939),3.8636363636363638
movieId,movie_title,predict_rating
3108,"Fisher King, The (1991)",3.861111111111111
1357,Shine (1996),3.861111111111111
1028,Mary Poppins (1964),3.858974358974359
7669,Pride and Prejudice (1995),3.857142857142857
1298,Pink Floyd: The Wall (1982),3.857142857142857
154,Beauty of the Day (Belle de jour) (1967),3.857142857142857
53123,Once (2006),3.857142857142857
381,When a Man Loves a Woman (1994),3.857142857142857
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.857142857142857
2648,Frankenstein (1931),3.857142857142857
137857,The Jungle Book (2016),3.857142857142857
5418,"Bourne Identity, The (2002)",3.8548387096774195
3361,Bull Durham (1988),3.8541666666666665
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.8529411764705883
86882,Midnight in Paris (2011),3.8529411764705883
4448,"Score, The (2001)",3.85
5902,Adaptation (2002),3.85
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",3.85
47629,The Queen (2006),3.85
261,Little Women (1994),3.8484848484848486
595,Beauty and the Beast (1991),3.848101265822785
80489,"Town, The (2010)",3.8461538461538463
1285,Heathers (1989),3.8461538461538463
76093,How to Train Your Dragon (2010),3.84375
1220,"Blues Brothers, The (1980)",3.84375
40815,Harry Potter and the Goblet of Fire (2005),3.843137254901961
152081,Zootopia (2016),3.8421052631578947
2918,Ferris Bueller's Day Off (1986),3.8412698412698414
1884,Fear and Loathing in Las Vegas (1998),3.840909090909091
1663,Stripes (1981),3.84
4034,Traffic (2000),3.8378378378378377
364,"Lion King, The (1994)",3.8349056603773586
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),3.8333333333333335
148626,"Big Short, The (2015)",3.8333333333333335
7147,Big Fish (2003),3.8333333333333335
2240,My Bodyguard (1980),3.8333333333333335
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",3.8333333333333335
52952,This Is England (2006),3.8333333333333335
973,Meet John Doe (1941),3.8333333333333335
1077,Sleeper (1973),3.8333333333333335
4389,Lost and Delirious (2001),3.8333333333333335
161580,Bad Moms (2016),3.8333333333333335
55253,"Lust, Caution (Se, jie) (2007)",3.8333333333333335
935,"Band Wagon, The (1953)",3.8333333333333335
79553,Ip Man 2 (2010),3.8333333333333335
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",3.8333333333333335
6786,Kiss of the Spider Woman (1985),3.8333333333333335
6975,Funny Games (1997),3.8333333333333335
182715,Annihilation (2018),3.8333333333333335
81156,Jackass 3D (2010),3.8333333333333335
7980,"Bridge Too Far, A (1977)",3.8333333333333335
4976,Iris (2001),3.8333333333333335
44709,Akeelah and the Bee (2006),3.8333333333333335
47970,"Last Kiss, The (2006)",3.8333333333333335
1050,Looking for Richard (1996),3.8333333333333335
1189,"Thin Blue Line, The (1988)",3.8333333333333335
61,Eye for an Eye (1996),3.8333333333333335
27904,"Scanner Darkly, A (2006)",3.8333333333333335
3606,On the Town (1949),3.8333333333333335
2442,Hilary and Jackie (1998),3.8333333333333335
1096,Sophie's Choice (1982),3.8333333333333335
3093,McCabe & Mrs. Miller (1971),3.8333333333333335
73017,Sherlock Holmes (2009),3.8333333333333335
54281,Charlie Bartlett (2007),3.8333333333333335
2579,Following (1998),3.8333333333333335
2436,Tea with Mussolini (1999),3.8333333333333335
2935,"Lady Eve, The (1941)",3.8333333333333335
40955,Breakfast on Pluto (2005),3.8333333333333335
1845,Zero Effect (1998),3.8333333333333335
171,Jeffrey (1995),3.8333333333333335
3467,Hud (1963),3.8333333333333335
7320,Dirty Dancing: Havana Nights (2004),3.8333333333333335
49347,Fast Food Nation (2006),3.8333333333333335
48696,Little Children (2006),3.8333333333333335
7027,Silverado (1985),3.8333333333333335
5613,8 Women (2002),3.8333333333333335
80586,Flipped (2010),3.8333333333333335
127108,Brooklyn (2015),3.8333333333333335
39234,North Country (2005),3.8333333333333335
3599,Anchors Aweigh (1945),3.8333333333333335
6461,"Unforgiven, The (1960)",3.8333333333333335
165639,While You Were Fighting: A Thor Mockumentary (2016),3.8333333333333335
4339,Von Ryan's Express (1965),3.8333333333333335
5483,"Kid Stays in the Picture, The (2002)",3.8333333333333335
112175,How to Train Your Dragon 2 (2014),3.8333333333333335
718,"Visitors, The (Visiteurs, Les) (1993)",3.8333333333333335
179817,Darkest Hour (2017),3.8333333333333335
4616,Lean on Me (1989),3.8333333333333335
2936,Sullivan's Travels (1941),3.8333333333333335
6041,Amen. (2002),3.8333333333333335
2151,"Gods Must Be Crazy II, The (1989)",3.8333333333333335
52241,"Lookout, The (2007)",3.8333333333333335
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",3.8333333333333335
53894,Sicko (2007),3.8333333333333335
147384,Doctor Who: The Runaway Bride (2007),3.8333333333333335
522,Romper Stomper (1992),3.8333333333333335
4886,"Monsters, Inc. (2001)",3.8333333333333335
68952,Drag Me to Hell (2009),3.8333333333333335
1202,Withnail & I (1987),3.8333333333333335
63853,Australia (2008),3.8333333333333335
114795,Dracula Untold (2014),3.8333333333333335
51931,Reign Over Me (2007),3.8333333333333335
74,Bed of Roses (1996),3.8333333333333335
4467,"Adventures of Baron Munchausen, The (1988)",3.8333333333333335
3993,Quills (2000),3.8333333333333335
79008,South Park: Imaginationland (2008),3.8333333333333335
movieId,movie_title,predict_rating
1090,Platoon (1986),3.8285714285714287
movieId,movie_title,predict_rating
1921,Pi (1998),3.828125
122886,Star Wars: Episode VII - The Force Awakens (2015),3.8275862068965516
80463,"Social Network, The (2010)",3.8275862068965516
1073,Willy Wonka & the Chocolate Factory (1971),3.825
2948,From Russia with Love (1963),3.823529411764706
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",3.8214285714285716
1350,"Omen, The (1976)",3.8181818181818183
222,Circle of Friends (1995),3.8181818181818183
84944,Rango (2011),3.8181818181818183
194,Smoke (1995),3.8181818181818183
87869,Horrible Bosses (2011),3.8181818181818183
3159,Fantasia 2000 (1999),3.8181818181818183
movieId,movie_title,predict_rating
1961,Rain Man (1988),3.8153846153846156
2968,Time Bandits (1981),3.814814814814815
4387,Kiss of the Dragon (2001),3.8125
3471,Close Encounters of the Third Kind (1977),3.8125
2135,Doctor Dolittle (1967),3.8125
3639,"Man with the Golden Gun, The (1974)",3.8125
3477,Empire Records (1995),3.8125
53000,28 Weeks Later (2007),3.8125
48783,Flags of Our Fathers (2006),3.8125
5528,One Hour Photo (2002),3.8125
65261,Ponyo (Gake no ue no Ponyo) (2008),3.8125
2474,"Color of Money, The (1986)",3.8125
2731,"400 Blows, The (Les quatre cents coups) (1959)",3.8125
52604,Fracture (2007),3.8125
3148,"Cider House Rules, The (1999)",3.8125
3793,X-Men (2000),3.810126582278481
5673,Punch-Drunk Love (2002),3.8095238095238093
1175,Delicatessen (1991),3.8076923076923075
41997,Munich (2005),3.8076923076923075
3967,Billy Elliot (2000),3.8076923076923075
5954,25th Hour (2002),3.8076923076923075
5291,Rashomon (Rashômon) (1950),3.8076923076923075
69,Friday (1995),3.8076923076923075
2791,Airplane! (1980),3.807017543859649
5010,Black Hawk Down (2001),3.806451612903226
1748,Dark City (1998),3.806451612903226
1997,"Exorcist, The (1973)",3.8055555555555554
8961,"Incredibles, The (2004)",3.8051948051948052
1036,Die Hard (1988),3.8048780487804876
47610,"Illusionist, The (2006)",3.8043478260869565
1466,Donnie Brasco (1997),3.803030303030303
33794,Batman Begins (2005),3.803030303030303
32587,Sin City (2005),3.8020833333333335
1610,"Hunt for Red October, The (1990)",3.8017241379310347
7438,Kill Bill: Vol. 2 (2004),3.8015873015873014
6820,Ginger Snaps (2000),3.8
501,Naked (1993),3.8
99112,Jack Reacher (2012),3.8
1304,Butch Cassidy and the Sundance Kid (1969),3.8
111617,Blended (2014),3.8
3022,"General, The (1926)",3.8
3635,"Spy Who Loved Me, The (1977)",3.8
40583,Syriana (2005),3.8
2176,Rope (1948),3.8
1253,"Day the Earth Stood Still, The (1951)",3.8
4741,Together (Tillsammans) (2000),3.8
4857,Fiddler on the Roof (1971),3.8
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",3.8
2912,"Limey, The (1999)",3.8
39292,"Good Night, and Good Luck. (2005)",3.8
3061,Holiday Inn (1942),3.8
40278,Jarhead (2005),3.8
3265,Hard-Boiled (Lat sau san taam) (1992),3.8
6296,"Mighty Wind, A (2003)",3.8
8968,After the Sunset (2004),3.8
8908,Ladder 49 (2004),3.8
58154,"Other Boleyn Girl, The (2008)",3.8
3271,Of Mice and Men (1992),3.8
movieId,movie_title,predict_rating
1968,"Breakfast Club, The (1985)",3.7983870967741935
1240,"Terminator, The (1984)",3.7972972972972974
2997,Being John Malkovich (1999),3.794642857142857
106782,"Wolf of Wall Street, The (2013)",3.793103448275862
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.7916666666666665
4873,Waking Life (2001),3.7916666666666665
1125,"Return of the Pink Panther, The (1975)",3.7916666666666665
40629,Pride & Prejudice (2005),3.7916666666666665
96821,"Perks of Being a Wallflower, The (2012)",3.7916666666666665
3006,"Insider, The (1999)",3.789473684210526
1682,"Truman Show, The (1998)",3.789473684210526
122918,Guardians of the Galaxy 2 (2017),3.789473684210526
3578,Gladiator (2000),3.787878787878788
2739,"Color Purple, The (1985)",3.7857142857142856
1183,"English Patient, The (1996)",3.7857142857142856
5971,My Neighbor Totoro (Tonari no Totoro) (1988),3.7857142857142856
104374,About Time (2013),3.7857142857142856
7451,Mean Girls (2004),3.7857142857142856
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",3.7857142857142856
152077,10 Cloverfield Lane (2016),3.7857142857142856
1297,Real Genius (1985),3.7857142857142856
4103,Empire of the Sun (1987),3.7857142857142856
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),3.7857142857142856
90746,"Adventures of Tintin, The (2011)",3.7857142857142856
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",3.7857142857142856
1281,"Great Dictator, The (1940)",3.7857142857142856
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.7857142857142856
2115,Indiana Jones and the Temple of Doom (1984),3.7857142857142856
112623,Dawn of the Planet of the Apes (2014),3.7857142857142856
7137,"Cooler, The (2003)",3.7857142857142856
3053,"Messenger: The Story of Joan of Arc, The (1999)",3.7857142857142856
movieId,movie_title,predict_rating
8784,Garden State (2004),3.783333333333333
428,"Bronx Tale, A (1993)",3.78125
1960,"Last Emperor, The (1987)",3.78125
6708,Matchstick Men (2003),3.78
6942,Love Actually (2003),3.7794117647058822
1537,Shall We Dance? (Shall We Dansu?) (1996),3.7777777777777777
4033,Thirteen Days (2000),3.7777777777777777
6993,Hannah and Her Sisters (1986),3.7777777777777777
128360,The Hateful Eight (2015),3.7777777777777777
1635,"Ice Storm, The (1997)",3.7777777777777777
33493,Star Wars: Episode III - Revenge of the Sith (2005),3.7777777777777777
54001,Harry Potter and the Order of the Phoenix (2007),3.7777777777777777
105844,12 Years a Slave (2013),3.7777777777777777
2973,Crimes and Misdemeanors (1989),3.7777777777777777
97304,Argo (2012),3.775
1257,Better Off Dead... (1985),3.775
7445,Man on Fire (2004),3.775
112290,Boyhood (2014),3.772727272727273
4963,Ocean's Eleven (2001),3.772727272727273
59315,Iron Man (2008),3.7711864406779663
50872,Ratatouille (2007),3.7708333333333335
1374,Star Trek II: The Wrath of Khan (1982),3.77027027027027
508,Philadelphia (1993),3.77027027027027
8665,"Bourne Supremacy, The (2004)",3.77
2600,eXistenZ (1999),3.769230769230769
3363,American Graffiti (1973),3.769230769230769
30707,Million Dollar Baby (2004),3.767857142857143
353,"Crow, The (1994)",3.7674418604651163
1256,Duck Soup (1933),3.7666666666666666
2268,"Few Good Men, A (1992)",3.765625
movieId,movie_title,predict_rating
51935,Shooter (2007),3.764705882352941
97913,Wreck-It Ralph (2012),3.764705882352941
362,"Jungle Book, The (1994)",3.761904761904762
139385,The Revenant (2015),3.761904761904762
2231,Rounders (1998),3.760869565217391
2490,Payback (1999),3.760869565217391
1059,William Shakespeare's Romeo + Juliet (1996),3.760869565217391
102125,Iron Man 3 (2013),3.760869565217391
134853,Inside Out (2015),3.759259259259259
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),3.7565789473684212
1641,"Full Monty, The (1997)",3.7560975609756095
3481,High Fidelity (2000),3.755813953488372
72998,Avatar (2009),3.7545454545454544
2366,King Kong (1933),3.75
166635,Passengers (2016),3.75
6832,Regarding Henry (1991),3.75
86377,Louis C.K.: Shameless (2007),3.75
6732,"Hello, Dolly! (1969)",3.75
54272,"Simpsons Movie, The (2007)",3.75
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),3.75
3706,Angel Heart (1987),3.75
157699,Snowden (2016),3.75
170355,Mulholland Dr. (1999),3.75
27,Now and Then (1995),3.75
3211,"Cry in the Dark, A (1988)",3.75
3287,"Tigger Movie, The (2000)",3.75
122890,Warcraft (2016),3.75
1873,"Misérables, Les (1998)",3.75
4144,In the Mood For Love (Fa yeung nin wa) (2000),3.75
71282,"Food, Inc. (2008)",3.75
6970,Desk Set (1957),3.75
30749,Hotel Rwanda (2004),3.75
158972,Toni Erdmann (2016),3.75
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",3.75
74545,"Ghost Writer, The (2010)",3.75
135143,Fantastic Beasts and Where to Find Them (2016),3.75
53022,Wheels on Meals (Kuai can che) (1984),3.75
5633,Heaven (2002),3.75
58376,Zeitgeist: The Movie (2007),3.75
3498,Midnight Express (1978),3.75
86298,Rio (2011),3.75
93831,American Reunion (American Pie 4) (2012),3.75
7236,"Boy and His Dog, A (1975)",3.75
6618,Shaolin Soccer (Siu lam juk kau) (2001),3.75
62383,"20,000 Leagues Under the Sea (1916)",3.75
6387,Once a Thief (Zong heng si hai) (1991),3.75
72129,Saw VI (2009),3.75
4688,Black Robe (1991),3.75
49961,Notes on a Scandal (2006),3.75
7084,"Play It Again, Sam (1972)",3.75
7812,Babylon 5: Thirdspace (1998),3.75
92507,Safe House (2012),3.75
189333,Mission: Impossible - Fallout (2018),3.75
78316,Letters to Juliet (2010),3.75
1275,Highlander (1986),3.75
4347,Divided We Fall (Musíme si pomáhat) (2000),3.75
7208,Dr. Jekyll and Mr. Hyde (1941),3.75
112171,"Equalizer, The (2014)",3.75
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.75
2736,Brighton Beach Memoirs (1986),3.75
73015,It's Complicated (2009),3.75
94985,Get the Gringo (2012),3.75
114662,American Sniper (2014),3.75
33830,Herbie: Fully Loaded (2005),3.75
136598,Vacation (2015),3.75
54736,"Kingdom, The (2007)",3.75
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",3.75
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),3.75
8363,Soul Plane (2004),3.75
3350,"Raisin in the Sun, A (1961)",3.75
5147,Wild Strawberries (Smultronstället) (1957),3.75
1341,Burnt Offerings (1976),3.75
26649,Lonesome Dove (1989),3.75
147372,Doctor Who: Last Christmas (2014),3.75
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),3.75
1128,"Fog, The (1980)",3.75
4322,Eight Men Out (1988),3.75
1186,"Sex, Lies, and Videotape (1989)",3.75
91978,Man on a Ledge (2012),3.75
115680,Time Lapse (2014),3.75
3310,"Kid, The (1921)",3.75
6335,"Dancer Upstairs, The (2002)",3.75
5876,"Quiet American, The (2002)",3.75
142509,Hardcore Henry (2015),3.75
42732,Last Holiday (2006),3.75
4518,The Lair of the White Worm (1988),3.75
3398,"Muppets Take Manhattan, The (1984)",3.75
5548,Down and Out in Beverly Hills (1986),3.75
48744,Shortbus (2006),3.75
67665,Anvil! The Story of Anvil (2008),3.75
106839,Mandela: Long Walk to Freedom (2013),3.75
141749,The Danish Girl (2015),3.75
4546,"Vanishing, The (Spoorloos) (1988)",3.75
4912,Funny Girl (1968),3.75
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),3.75
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),3.75
8128,Au revoir les enfants (1987),3.75
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.75
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",3.75
33880,Me and You and Everyone We Know (2005),3.75
1727,"Horse Whisperer, The (1998)",3.75
69406,"Proposal, The (2009)",3.75
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",3.75
4881,"Man Who Wasn't There, The (2001)",3.75
6966,Darkman (1990),3.75
156371,Everybody Wants Some (2016),3.75
27850,"Yes Men, The (2003)",3.75
111362,X-Men: Days of Future Past (2014),3.75
34271,Hustle & Flow (2005),3.75
3543,Diner (1982),3.75
5903,Equilibrium (2002),3.75
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",3.75
8530,Dear Frankie (2004),3.75
96606,Samsara (2011),3.75
1230,Annie Hall (1977),3.75
47725,Angel-A (2005),3.75
84942,Drive Angry (2011),3.75
34542,Grizzly Man (2005),3.75
63131,Role Models (2008),3.75
156387,Sing Street (2016),3.75
1343,Cape Fear (1991),3.75
8914,Primer (2004),3.75
141408,Scouts Guide to the Zombie Apocalypse (2015),3.75
1333,"Birds, The (1963)",3.75
73211,Pontypool (2008),3.75
5628,Wasabi (2001),3.75
289,Only You (1994),3.75
90600,Headhunters (Hodejegerne) (2011),3.75
6981,"Ordet (Word, The) (1955)",3.75
6263,Basic (2003),3.75
7013,"Night of the Hunter, The (1955)",3.75
7698,"China Syndrome, The (1979)",3.75
84189,I Spit on Your Grave (2010),3.75
3035,Mister Roberts (1955),3.75
3204,"Boys from Brazil, The (1978)",3.75
161127,The Infiltrator (2016),3.75
122922,Doctor Strange (2016),3.75
911,Charade (1963),3.75
7889,Pat Garrett and Billy the Kid (1973),3.75
87234,Submarine (2010),3.75
3788,Blow-Up (Blowup) (1966),3.75
26249,They Call Me Trinity (1971),3.75
2670,Run Silent Run Deep (1958),3.75
85412,"Troll Hunter, The (Trolljegeren) (2010)",3.75
735,Cemetery Man (Dellamorte Dellamore) (1994),3.75
3019,Drugstore Cowboy (1989),3.75
56715,Wristcutters: A Love Story (2006),3.75
1268,Pump Up the Volume (1990),3.75
5951,Morvern Callar (2002),3.75
85780,Family Guy Presents: It's a Trap (2010),3.75
6305,Fahrenheit 451 (1966),3.75
7386,"Ten Commandments, The (1956)",3.75
6785,Seven Brides for Seven Brothers (1954),3.75
6636,"Sure Thing, The (1985)",3.75
86190,Hanna (2011),3.75
3928,Abbott and Costello Meet Frankenstein (1948),3.75
159717,The Fundamentals of Caring (2016),3.75
5377,About a Boy (2002),3.75
3556,"Virgin Suicides, The (1999)",3.75
6196,Cradle 2 the Grave (2003),3.75
7064,Beauty and the Beast (La belle et la bête) (1946),3.75
95088,Safety Not Guaranteed (2012),3.75
104925,"Family, The (2013)",3.75
529,Searching for Bobby Fischer (1993),3.75
6777,Judgment at Nuremberg (1961),3.75
7025,"Midnight Clear, A (1992)",3.75
27408,Ripley's Game (2002),3.75
131826,Iliza Shlesinger: Freezing Hot (2015),3.75
72395,Precious (2009),3.75
7082,That Touch of Mink (1962),3.75
27555,Fubar (2002),3.75
85179,Summer Wars (Samâ wôzu) (2009),3.75
7579,Pride and Prejudice (1940),3.75
180297,The Disaster Artist (2017),3.75
6410,Car Wash (1976),3.75
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),3.75
74791,"Town Called Panic, A (Panique au village) (2009)",3.75
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",3.75
95654,Geri's Game (1997),3.75
27482,Cube 2: Hypercube (2002),3.75
2118,"Dead Zone, The (1983)",3.75
5544,Time After Time (1979),3.75
47894,"Wind That Shakes the Barley, The (2006)",3.75
73569,Project A 2 ('A' gai wak juk jap) (1987),3.75
65130,Revolutionary Road (2008),3.75
91077,"Descendants, The (2011)",3.75
143969,Er ist wieder da (2015),3.75
8838,Alice Doesn't Live Here Anymore (1974),3.75
44613,Take the Lead (2006),3.75
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",3.75
147378,Doctor Who: Planet of the Dead (2009),3.75
movieId,movie_title,predict_rating
3052,Dogma (1999),3.7444444444444445
movieId,movie_title,predict_rating
55820,No Country for Old Men (2007),3.7375
movieId,movie_title,predict_rating
64969,Yes Man (2008),3.736842105263158
5013,Gosford Park (2001),3.736842105263158
movieId,movie_title,predict_rating
480,Jurassic Park (1993),3.7363013698630136
7323,"Good bye, Lenin! (2003)",3.735294117647059
2872,Excalibur (1981),3.735294117647059
